"UPC/EAN/ISBN","Item Name","Category","category_mapped","product_type"
"6882","Tobradex Eye Drop","eye drops","Medicine","Drops"
"5007","Tobradex Eye Drop 0.1%","","Other","Drops"
"5008","Tobradex Oinment","oinment","Other","Unit"
"5009","Tobrex Eye Drop 0.3% 5Ml","eye drops","Medicine","Drops"
"5010","Tobrex Eye Oinment 0.3%","eye oinment","Other","Unit"
"4597","Toch","othre","Other","Unit"
"9742","Toch 2","other","Other","Unit"
"9744","Toch 3","othere","Other","Unit"
"9745","Toch 4","other","Other","Unit"
"9746","Toch 5","other","Other","Unit"
"8296","Tocosoft (Vitamin E 400 )","Capsule","Medicine","Capsule"
"5011","Tocosoft 400","Tablet","Medicine","Tablet"
"4637","Toilet Paper","others","Other","Unit"
"5012","Toilet Paper Roll","Other","Other","Unit"
"5013","Toladine 2 Mg","Tablet","Medicine","Tablet"
"5014","Tolaz 2.5","Tablet","Medicine","Tablet"
"5015","Tolbutamide 500Mg","Tablet","Medicine","Tablet"
"5016","Tolnaftate Solution 10Ml","Other","Other","Unit"
"9666","Tolnaftate Topical Solution 10Ml","solution","Other","Unit"
"5017","Toothache Care","","Other","Unit"
"5018","Top Cal M","","Other","Unit"
"5019","Top Cal-o","","Other","Unit"
"5020","Top Dog Shampoo","","Personal Care","Unit"
"5021","Top Toe Baby Wash","","Baby Care","Unit"
"5022","Top Toe Baby Wash 100 Mg","","Baby Care","Unit"
"5023","Top Toe Wash 50 Ml","","Personal Care","Unit"
"7002","Topiram 25Mg","teblets","Other","Unit"
"5563","Topiramate 25Mg (Spc)","Tablet","Medicine","Tablet"
"5564","Topiramate 50Mg (Spc)","Tablet","Medicine","Tablet"
"5024","Topirol 25Mg","Tablet","Medicine","Tablet"
"5025","Topirol Tabs 50Mg","Tablet","Medicine","Tablet"
"5026","Topline Gel","others","Medicine","Cream/Ointment"
"7003","Toprimate 50 Mg","teblets","Medicine","Unit"
"8065","Topvex 25Mg","Tablet","Medicine","Tablet"
"8064","Topvex 50Mg","Tablet","Medicine","Tablet"
"5027","Torleva 250 Mg","Tablet","Medicine","Tablet"
"5028","Torleva 500Mg","tab","Medicine","Tablet"
"10091","Torleva 750Mg","Tablet","Medicine","Tablet"
"3651","Tourch 200/=","others","Other","Unit"
"59","Toy 59","other","Other","Unit"
"3298","Toy Ball","others","Other","Unit"
"6952","Toys Number 1","others","Other","Unit"
"6983","Toys Number 10","other","Other","Unit"
"6984","Toys Number 11","others","Other","Unit"
"6992","Toys Number 12","others","Other","Unit"
"6993","Toys Number 13","other","Other","Unit"
"6994","Toys Number 14","other","Other","Unit"
"6995","Toys Number 15","other","Other","Unit"
"6996","Toys Number 16","other","Other","Unit"
"6997","Toys Number 17","others","Other","Unit"
"6998","Toys Number 18","other","Other","Unit"
"6235","Toys Number 19","others","Other","Unit"
"6953","Toys Number 2","others","Other","Unit"
"6331","Toys Number 20","toys","Other","Unit"
"8084","Toys Number 21","others","Other","Unit"
"9332","Toys Number 22","other","Other","Unit"
"6931","Toys Number 24","others","Other","Unit"
"2303","Toys Number 25","others","Other","Unit"
"4276","Toys Number 26","others","Other","Unit"
"9098","Toys Number 27","others","Other","Unit"
"2772","Toys Number 28","others","Other","Unit"
"2771","Toys Number 29","others","Other","Unit"
